Date,Equal Weight,Inverse Volatility,Risk Parity,S&P 500
2016-03-31,0.0005644534056654442,-5.615036616587858e-05,0.0005644534056654442,-0.00203975921756705
2016-04-01,0.005251616825864525,0.006089953309855169,0.005251616825864525,0.006330915127309877
2016-04-04,-0.005596647286770026,-0.005207557855386342,-0.005596647286770026,-0.003208322345054082
2016-04-05,-0.010413732943650167,-0.010368043906269138,-0.010413732943650167,-0.010144492387214377
2016-04-06,0.010316200479294341,0.009089936302752996,0.010316200479294341,0.010507619269939372
2016-04-07,-0.011493032695061776,-0.010919795750860615,-0.011493032695061776,-0.011975786526205012
2016-04-08,0.004047964631818455,0.003778427942794699,0.004047964631818455,0.0027865779152880243
2016-04-11,-0.0021339389360571044,-0.002413866460365546,-0.0021339389360571044,-0.0027397858070188352
2016-04-12,0.008272403379404311,0.007847561984633272,0.008272403379404311,0.0096621337827838
2016-04-13,0.012798893180225685,0.010895118651900402,0.012798893180225685,0.01004013710204088
2016-04-14,-0.0023036098957823483,-0.002019567969141916,-0.0023036098957823483,0.0001729273803483533
2016-04-15,0.0004090790591573173,0.0014019620953838634,0.0004090790591573173,-0.0009842848497145784
2016-04-18,0.005976441510656009,0.005761998503311366,0.005976441510656009,0.006541025289023228
2016-04-19,0.0035826863798946933,0.003000802231808743,0.0035826863798946933,0.0030844851678346608
2016-04-20,0.0004062582190784587,-0.0012962951739196992,0.0004062582190784587,0.0007615448773992117
2016-04-21,-0.005888064033852983,-0.007181732869219367,-0.005888064033852983,-0.005194027008290192
2016-04-22,0.0053227090139358465,0.00473753274370518,0.0053227090139358465,4.785972478082989e-05
2016-04-25,-0.0036232614074020223,-0.0021179882770314957,-0.0036232614074020223,-0.0018120458796383465
2016-04-26,0.006409284947027108,0.005269333512642032,0.006409284947027108,0.0018727515871905798
2016-04-27,0.0055422398233477815,0.005124937896054601,0.0055422398233477815,0.001649352800310755
2016-04-28,-0.011401542683043771,-0.010210481986160824,-0.011401542683043771,-0.009230768513682652
2016-04-29,-0.006192285077564048,-0.005406456666559029,-0.006192285077564048,-0.005063088369821722
2016-05-02,0.008756534617557588,0.008978056372574478,0.008756534617557588,0.007809946463542827
2016-05-03,-0.010551150879257745,-0.008782518749626444,-0.010551150879257745,-0.008676638198860664
2016-05-04,-0.005327992959799636,-0.0037395095681527608,-0.005327992959799636,-0.005936889314214544
2016-05-05,0.0006894253454556246,0.0006823257655788929,0.0006894253454556246,-0.0002390081258001331
2016-05-06,0.003929474640179748,0.0038762394473280744,0.003929474640179748,0.0031746390805036384
2016-05-09,0.0008890797771168946,0.0018085996420445084,0.0008890797771168946,0.0007534970439868616
2016-05-10,0.0118711301207259,0.01128514300303676,0.0118711301207259,0.012483643435067249
2016-05-11,-0.008330058070050824,-0.008365234111082606,-0.008330058070050824,-0.009561518078546327
2016-05-12,-0.0008745567627517184,0.000665882877490132,-0.0008745567627517184,-0.0001694649071644072
2016-05-13,-0.007564110980152134,-0.007718820511315593,-0.007564110980152134,-0.00847828902508041
2016-05-16,0.0099638733098423,0.00899151042329848,0.0099638733098423,0.009796652464963085
2016-05-17,-0.008414416256800766,-0.009746992820572772,-0.008414416256800766,-0.009411297455333645
2016-05-18,-0.00014947276103448662,-0.0008159600399544086,-0.00014947276103448662,0.00020517873267866804
2016-05-19,-0.003160232008611713,-0.0029174677781708264,-0.003160232008611713,-0.003706707658226005
2016-05-20,0.00907083173216208,0.0077163863004974,0.00907083173216208,0.006019504059596059
2016-05-23,-0.0011590966560094268,-0.0018436354262037179,-0.0011590966560094268,-0.0020854589704891735
2016-05-24,0.014704084973995672,0.014472923351319514,0.014704084973995672,0.013681382686285826
2016-05-25,0.005164197582011731,0.004038966619935131,0.005164197582011731,0.006974740643369559
2016-05-26,0.0004137791890059756,0.0010323003414894447,0.0004137791890059756,-0.00021044390350322129
2016-05-27,0.005938849814981438,0.00540506475994333,0.005938849814981438,0.004286857336424754
2016-05-31,0.000610349724342633,0.00020673892625908295,0.000610349724342633,-0.0010052630048559275
2016-06-01,0.002937317718795937,0.0026306977251758156,0.002937317718795937,0.0011350423274503196
2016-06-02,0.004329357204887774,0.0037459282785481116,0.004329357204887774,0.0028246780734553223
2016-06-03,-0.0026020145671635506,-0.0019082598898758104,-0.0026020145671635506,-0.002911814656949452
2016-06-06,0.0052279794267347315,0.003927761151175474,0.0052279794267347315,0.004897281193053882
2016-06-07,0.0021233743160645547,0.0017588918105534983,0.0021233743160645547,0.0012894462510633087
2016-06-08,0.003909946607240047,0.004452387021603419,0.003909946607240047,0.0033095665337075086
2016-06-09,-0.0025212806874810208,-0.0012610037465895132,-0.0025212806874810208,-0.0017177585589538413
2016-06-10,-0.012303554685451083,-0.010231820023435919,-0.012303554685451083,-0.009175181182794367
2016-06-13,-0.008133308811854482,-0.007724252233754314,-0.008133308811854482,-0.008115191387155773
2016-06-14,-0.0025581610219050773,-0.001960938283319718,-0.0025581610219050773,-0.0017988851350955182
2016-06-15,0.0003275471583873412,-0.00047698475806028546,0.0003275471583873412,-0.0018407128700851372
2016-06-16,0.001978703423645704,0.0026792417914071895,0.001978703423645704,0.0031329906996742096
2016-06-17,-0.0009429614340717445,-0.0017547475021357068,-0.0009429614340717445,-0.0032579654199809127
2016-06-20,0.008332813032853995,0.007698213112709962,0.008332813032853995,0.00580818525653326
2016-06-21,0.0015712592466344756,0.0016270229877141328,0.0015712592466344756,0.002712061607464289
2016-06-22,-0.0020484717457859686,-0.0014224641389358672,-0.0020484717457859686,-0.0016515636618127383
2016-06-23,0.015200079555026932,0.013789397814721289,0.015200079555026932,0.01336407865930278
2016-06-24,-0.03860286817177737,-0.03499198611550182,-0.03860286817177737,-0.035919799994431734
2016-06-27,-0.024191605620147355,-0.020162695012791963,-0.024191605620147355,-0.01809650217612302
2016-06-28,0.018058400917240158,0.01656160789398677,0.018058400917240158,0.01777016508725926
2016-06-29,0.018918375747441044,0.017584018336941433,0.018918375747441044,0.017032672570028273
2016-06-30,0.016283014381207876,0.01723766295082891,0.016283014381207876,0.013565044705922347
2016-07-01,0.001222815542817855,0.0010039705604308656,0.001222815542817855,0.00194860235588723
2016-07-05,-0.00823663149250967,-0.005141472292560283,-0.00823663149250967,-0.006847477437932237
2016-07-06,0.00526039818487766,0.004552644694995308,0.00526039818487766,0.005352963242081676
2016-07-07,0.0006487644208993896,-0.00043531837536150324,0.0006487644208993896,-0.0008715778419239317
2016-07-08,0.01806586103934426,0.01663872704386541,0.01806586103934426,0.015253349296718177
2016-07-11,0.004422616741599318,0.003559853316921314,0.004422616741599318,0.003408615474199461
2016-07-12,0.008807419203037029,0.0061278743742326485,0.008807419203037029,0.007009293213798395
2016-07-13,-2.735851676427748e-05,0.0007071339116930973,-2.735851676427748e-05,0.00013476775533982632
2016-07-14,0.0035908005007644615,0.0028266868744636717,0.0035908005007644615,0.00525920411762093
2016-07-15,-0.0007361225090048577,-0.0008682674465095491,-0.0007361225090048577,-0.0009289473209127541
2016-07-18,0.0022272123545822873,0.0011342243266621607,0.0022272123545822873,0.002382294987840705
2016-07-19,-0.0028307694278857346,-0.0014986902240478428,-0.0028307694278857346,-0.0014351736522938419
2016-07-20,0.00589740610355444,0.004777701589323332,0.00589740610355444,0.004270300173431885
2016-07-21,-0.0036544984770418396,-0.0035786262069619768,-0.0036544984770418396,-0.003612528916297486
2016-07-22,0.007199037412594615,0.007111402509223852,0.007199037412594615,0.004553964713003289
2016-07-25,-0.0014574964876162113,-0.0017829130375220767,-0.0014574964876162113,-0.0030114751244342264
2016-07-26,0.004717897949927623,0.003204760187735914,0.004717897949927623,0.0003227842443460638
2016-07-27,-0.0034678165191993162,-0.003929706048643322,-0.0034678165191993162,-0.0011985421207814095
2016-07-28,0.0021040323668021737,0.0024998645627975543,0.0021040323668021737,0.0016062090221755643
2016-07-29,0.0011666773798043215,0.0014297264933653261,0.0011666773798043215,0.0016313092573088106
2016-08-01,-0.002186268591684175,-0.001266289221264527,-0.002186268591684175,-0.0012697872845152114
2016-08-02,-0.008803652432957578,-0.008064217941198956,-0.008803652432957578,-0.006361619481225378
2016-08-03,0.004560671156451321,0.0029014939116188965,0.004560671156451321,0.0031339432802557354
2016-08-04,0.0008090464601091978,0.0006899704172370082,0.0008090464601091978,0.00021257188969192597
2016-08-05,0.00938224512865014,0.007789017539975296,0.00938224512865014,0.008603496447961101
2016-08-08,-0.0006624938778460425,-0.0011204836408056193,-0.0006624938778460425,-0.0009071655678379864
2016-08-09,0.0005564788545417862,0.0008554367937656011,0.0005564788545417862,0.0003897939364765346
2016-08-10,-0.00229569876422864,-0.0014501524632679012,-0.00229569876422864,-0.0028646859974036376
2016-08-11,0.00466190491411007,0.0036990541869978237,0.00466190491411007,0.004734588012062169
2016-08-12,-0.0009043014977571435,-0.0009292444124475212,-0.0009043014977571435,-0.0007960463737501922
2016-08-15,0.004903216910134484,0.003288533064848241,0.004903216910134484,0.0027929092187690685
2016-08-16,-0.0060403939465603195,-0.00650351126749052,-0.0060403939465603195,-0.00547907701986905
2016-08-17,0.0010193202384047295,0.0017013552562541619,0.0010193202384047295,0.001868589648029051
2016-08-18,0.004563501149620036,0.003913168552190833,0.004563501149620036,0.0021996173129046337
2016-08-19,9.419704781776772e-05,-0.00042102993893516016,9.419704781776772e-05,-0.0014402713809749113
2016-08-22,0.00038585381032940234,0.0007904642987618779,0.00038585381032940234,-0.000563323157221185
2016-08-23,0.0032542814644389677,0.002063014689732408,0.0032542814644389677,0.0019517694055308787
2016-08-24,-0.00629413119004822,-0.0051366285111394995,-0.00629413119004822,-0.005240276852734871
2016-08-25,0.000586665365467912,0.00045975462585994735,0.000586665365467912,-0.0013652276243513173
2016-08-26,-0.0024862801647881653,-0.00332862721655639,-0.0024862801647881653,-0.0015788165944199406
2016-08-29,0.0062840016184188075,0.0064229420822764375,0.0062840016184188075,0.005228047221710774
2016-08-30,-0.001056292488482695,-0.0015369238813273468,-0.001056292488482695,-0.0019536804841114863
2016-08-31,-0.0024594441346946294,-0.0016741006670182644,-0.0024594441346946294,-0.0023758642617150993
2016-09-01,0.0007667720848235006,0.00045160228892566145,0.0007667720848235006,-4.1384533048027805e-05
2016-09-02,0.005154640528549928,0.005522967058944912,0.005154640528549928,0.004201041336424849
2016-09-06,0.0015152857693811873,0.001571596300730252,0.0015152857693811873,0.0029816787577114923
2016-09-07,0.0013671495296983841,0.0006000704849465897,0.0013671495296983841,-0.0001463852229309781
2016-09-08,-0.0030723591345736033,-0.0035570469488409133,-0.0030723591345736033,-0.0022230136296667036
2016-09-09,-0.026916240634999505,-0.026871307796359045,-0.026916240634999505,-0.02452206896667508
2016-09-12,0.014678564555508259,0.01447320790330511,0.014678564555508259,0.01467705274849096
2016-09-13,-0.015760628084110526,-0.01505720072858864,-0.015760628084110526,-0.014830674258895948
2016-09-14,-0.0009397880006044877,-0.0009337181175332522,-0.0009397880006044877,-0.0005876766502063147
2016-09-15,0.010840628353334195,0.010200957080996902,0.010840628353334195,0.010109273363029914
2016-09-16,-0.0032610362600993415,-0.003217358873493426,-0.0032610362600993415,-0.0037722947474507773
2016-09-19,0.003558617110235516,0.00381297025523068,0.003558617110235516,-1.8603060785604697e-05
2016-09-20,-0.0006328353546731256,-0.00014257336818711174,-0.0006328353546731256,0.0002991382171499968
2016-09-21,0.013018193089086891,0.01239991595204017,0.013018193089086891,0.010917162352442444
2016-09-22,0.007793972306696848,0.007866915404167795,0.007793972306696848,0.006499784427785649
2016-09-23,-0.005700583680409115,-0.005433624194085008,-0.005700583680409115,-0.00573677446354337
2016-09-26,-0.006443806774135483,-0.005983036592202485,-0.006443806774135483,-0.008587762798917709
2016-09-27,0.005332874789431432,0.004524076314864126,0.005332874789431432,0.006444170055012188
2016-09-28,0.005914174648768429,0.004682251838382352,0.005914174648768429,0.005296554012835575
2016-09-29,-0.009056306465174812,-0.009514483247669066,-0.009056306465174812,-0.009321411497187015
2016-09-30,0.007924442099703787,0.006961853463753085,0.007924442099703787,0.007967969231286176
2016-10-03,-0.004440961676638916,-0.005055524784466253,-0.004440961676638916,-0.0032606955294726125
2016-10-04,-0.006511566080038398,-0.006970395952058063,-0.006511566080038398,-0.0049555622707156965
2016-10-05,0.004267084939017392,0.0030864486237314743,0.004267084939017392,0.0042966906501935576
2016-10-06,0.0014438754589014594,0.0015411432469004697,0.0014438754589014594,0.00048155976529717925
2016-10-07,-0.0062020791518430035,-0.005514559990547943,-0.0062020791518430035,-0.0032534833570118105
2016-10-10,0.004727065195301299,0.0041958779308675954,0.004727065195301299,0.004605905039596125
2016-10-11,-0.014638443347787432,-0.013756853945171508,-0.014638443347787432,-0.012446471596532338
2016-10-12,0.0017926749346623197,0.002852927172827776,0.0017926749346623197,0.001146589037580359
2016-10-13,-0.0032062429560774596,-0.002339027827233408,-0.0032062429560774596,-0.0030992637479612117
2016-10-14,-0.000583821314845918,-0.00024323269148498854,-0.000583821314845918,0.00020160447857309194
2016-10-17,-0.002598076686636878,-0.0020649009713141382,-0.002598076686636878,-0.003037994040303138
2016-10-18,0.006770472262610262,0.005715594101289554,0.006770472262610262,0.006160403318245855
2016-10-19,0.0037765226140853946,0.0024106609563044707,0.0037765226140853946,0.0021919710189710617
2016-10-20,-0.0018351893584317095,-0.0025508135966755587,-0.0018351893584317095,-0.0013757239543792377
2016-10-21,-0.0009293351828335406,-0.0009674875773128456,-0.0009293351828335406,-8.414160005176807e-05
2016-10-24,0.004669657911806229,0.004477392859492998,0.004669657911806229,0.004749839541692946
2016-10-25,-0.005319720092036037,-0.0048707442174632295,-0.005319720092036037,-0.0037977277864983394
2016-10-26,-0.0018682670672954804,-0.0019002161676918929,-0.0018682670672954804,-0.0017404116452881535
2016-10-27,-0.005462821125610988,-0.005659650779616963,-0.005462821125610988,-0.0029867267366989747
2016-10-28,0.0014041598110888884,0.0015439843991648253,0.0014041598110888884,-0.0031082993435224138
2016-10-31,0.003010776574147562,0.00392638827840895,0.003010776574147562,-0.00012227640782913607
2016-11-01,-0.008402515687732988,-0.009000033480459971,-0.008402515687732988,-0.006786883476427641
2016-11-02,-0.007486137420098284,-0.00648691832999701,-0.007486137420098284,-0.00652550029741239
2016-11-03,-0.003116571349886527,-0.0024185954003641064,-0.003116571349886527,-0.004423400838946101
2016-11-04,0.0010246887428381932,0.0002768492832466848,0.0010246887428381932,-0.0016661307322337615
2016-11-07,0.021922250739304185,0.021050060217135735,0.021922250739304185,0.022223543967337278
2016-11-08,0.004243544162173834,0.0046935321644845426,0.004243544162173834,0.0037719744542996647
2016-11-09,0.01144022255139422,0.008580033339493191,0.01144022255139422,0.011077020753253342
2016-11-10,0.004700466053813948,0.0035731949188903553,0.004700466053813948,0.0019507459501284519
2016-11-11,0.0014337937564199172,0.001101558371670411,0.0014337937564199172,-0.0013979503036608554
2016-11-14,0.0067455096645222794,0.005494734758063434,0.0067455096645222794,-0.00011550278622274313
2016-11-15,0.006401283096217639,0.00561486358081042,0.006401283096217639,0.007480797417763307
2016-11-16,-0.002742615967229219,-0.0023127448190913263,-0.002742615967229219,-0.0015822634216101639
2016-11-17,0.006308123808865868,0.0056074492901569,0.006308123808865868,0.004676369608375142
2016-11-18,-0.0010993038886094155,-0.0014078692039572924,-0.0010993038886094155,-0.002386798421690206
2016-11-21,0.006972851500717437,0.00607778680285779,0.006972851500717437,0.0074614006258433285
2016-11-22,0.0030699405676585505,0.0035162234747963947,0.0030699405676585505,0.002165432272904111
2016-11-23,0.0027426566570813694,0.0018685658399828298,0.0027426566570813694,0.0008080244329033981
2016-11-25,0.004739646793366931,0.005298389549170227,0.004739646793366931,0.003914386891670674
2016-11-28,-0.006651709688406073,-0.005159983283849066,-0.006651709688406073,-0.005254535631502799
2016-11-29,0.0009515202003029063,0.0018744606380066357,0.0009515202003029063,0.0013352930642269722
2016-11-30,-0.003308212276193622,-0.005816434224712496,-0.003308212276193622,-0.0026534040390964186
2016-12-01,-0.006918164083234481,-0.006234474645629261,-0.006918164083234481,-0.0035155289737457407
2016-12-02,0.0014284070705873088,0.0015540213075022498,0.0014284070705873088,0.00039700650631591117
2016-12-05,0.008177376868479448,0.00706527417112229,0.008177376868479448,0.005821305253253195
2016-12-06,0.005280950846815185,0.004687857631629557,0.005280950846815185,0.0034108883546988267
2016-12-07,0.013818032284566144,0.01380794632632778,0.013818032284566144,0.013163241364864575
2016-12-08,0.004877101537950314,0.003980213978468274,0.004877101537950314,0.0021593430473272335
2016-12-09,0.0017851752972617226,0.0025706475739654894,0.0017851752972617226,0.005938984786955759
2016-12-12,-0.0025821694174564163,-0.0011188143948211915,-0.0025821694174564163,-0.0011374349205595102
2016-12-13,0.0039365542730906205,0.003973977196938808,0.0039365542730906205,0.006539774750587091
2016-12-14,-0.009680490912629128,-0.009749395613818927,-0.009680490912629128,-0.00811717185395111
2016-12-15,0.0037906827917347052,0.003463169978782246,0.0037906827917347052,0.0038832279549072535
2016-12-16,-0.0013789622408756249,-0.0006660758066024858,-0.0013789622408756249,-0.0017506226204834219
2016-12-19,0.001818763624362456,0.002234584382916593,0.001818763624362456,0.001975120701520394
2016-12-20,0.004037393675085531,0.003490874220765322,0.004037393675085531,0.0036375121488696482
2016-12-21,-0.00255470962310089,-0.0028174407088157843,-0.00255470962310089,-0.0024573614565177593
2016-12-22,-0.0032929825277342086,-0.00270048484351291,-0.0032929825277342086,-0.0018629737285675851
2016-12-23,0.002351993120005248,0.0018293536206323963,0.002351993120005248,0.0012517152775348706
2016-12-27,0.0032148076520855714,0.002551061156410609,0.0032148076520855714,0.0022483727122095676
2016-12-28,-0.010105037985967498,-0.009301054076729563,-0.010105037985967498,-0.008356529175972627
2016-12-29,0.001178741801265955,0.001804119474804008,0.001178741801265955,-0.000293304709629405
2016-12-30,-0.00385352285619451,-0.0035836363128353777,-0.00385352285619451,-0.004637050227782158
2017-01-03,0.007655846164601378,0.006302934049245826,0.007655846164601378,0.008486575281279274
2017-01-04,0.010790429683135074,0.009516329075604098,0.010790429683135074,0.005722273788525856
2017-01-05,-0.002336395176219997,-0.0022241246378075933,-0.002336395176219997,-0.0007706704833204681
2017-01-06,0.002943124103106474,0.0030169786897744975,0.002943124103106474,0.0035169592193697863
2017-01-09,-0.004059786999220063,-0.004736391588161398,-0.004059786999220063,-0.0035485942758867184
2017-01-10,0.0021955368749328316,0.0015203970737604792,0.0021955368749328316,0.0
2017-01-11,0.0036906280494272015,0.003539258315861352,0.0036906280494272015,0.0028296382793233654
2017-01-12,-0.002683154908346603,-0.0020938291874399947,-0.002683154908346603,-0.0021448089967596173
2017-01-13,0.004055951830494333,0.0033199137487948324,0.004055951830494333,0.0018498402425362048
2017-01-17,-0.003975069757154335,-0.0028071164458767697,-0.003975069757154335,-0.0029675026899970147
2017-01-18,0.003672727451887338,0.003428576549792092,0.003672727451887338,0.0017637540575008437
2017-01-19,-0.004009537203970832,-0.00416843637548334,-0.004009537203970832,-0.003609308355419394
2017-01-20,0.0036529348539592267,0.003542251021316427,0.0036529348539592267,0.003366237154707852
2017-01-23,-0.002471344470008758,-0.002397382657105554,-0.002471344470008758,-0.002690124758069401
2017-01-24,0.010905732754891984,0.009621087490544782,0.010905732754891984,0.006564593637664151
2017-01-25,0.008278662499431391,0.007504702504304838,0.008278662499431391,0.008026090549617448
2017-01-26,-0.0015919321051525513,-0.0014161525813773527,-0.0015919321051525513,-0.0007353844075136395
2017-01-27,-0.0009618219200123908,-0.0009648948082576076,-0.0009618219200123908,-0.000866463892926328
2017-01-30,-0.006054843391741814,-0.005265158844784056,-0.006054843391741814,-0.006009543517695892
2017-01-31,0.001124021005705565,0.0010471108890523861,0.001124021005705565,-0.0008899054071440649
2017-02-01,-0.001077501169306178,-0.0024584896871437476,-0.001077501169306178,0.00029836348965073256
2017-02-02,0.0023115111047288146,0.003074963243698005,0.0023115111047288146,0.0005703094032936118
2017-02-03,0.008180764779919995,0.0079356225645306,0.008180764779919995,0.007264758098647794
2017-02-06,-0.002073230980560825,-0.00240259100155867,-0.002073230980560825,-0.002115356985885164
2017-02-07,0.0004103417989784489,0.0008801469884169059,0.0004103417989784489,0.00022682918569594257
2017-02-08,0.0017928423531702105,0.002017937128759608,0.0017928423531702105,0.0006933223855400961
2017-02-09,0.007676968671302947,0.006796121196581488,0.007676968671302947,0.005752546449780516
2017-02-10,0.004901175080660926,0.004767712500338479,0.004901175080660926,0.003566050102845164
2017-02-13,0.00468590271744645,0.004686121399270143,0.00468590271744645,0.005245845097992419
2017-02-14,0.0018289324654632531,0.0015370135095959657,0.0018289324654632531,0.004007335176634763
2017-02-15,0.004863036186028116,0.004608189004224963,0.004863036186028116,0.004992308919898214
2017-02-16,-0.0017041460852658822,-0.0001450219633348481,-0.0017041460852658822,-0.0008641180363413437
2017-02-17,0.0028205173913886106,0.002826757927601806,0.0028205173913886106,0.0016785565287558146
2017-02-21,0.006728736591604171,0.006436163734451244,0.006728736591604171,0.006048066160828425
2017-02-22,-0.0023529092669158846,-0.0017056603325890604,-0.0023529092669158846,-0.001082200145408052
2017-02-23,-0.0018435957986111466,-0.0006704763410334984,-0.0018435957986111466,0.00041898672168572126
2017-02-24,0.004083348443222513,0.004485786743480076,0.004083348443222513,0.0014933641914423035
2017-02-27,0.0018357308538923898,0.0010011128159862093,0.0018357308538923898,0.0010179830611165563
2017-02-28,-0.004624986188456653,-0.0036999428542282466,-0.004624986188456653,-0.0025783763780462543
2017-03-01,0.012714498057462956,0.011941480624982308,0.012714498057462956,0.013673854659866258
2017-03-02,-0.006788544251953783,-0.005989422216448232,-0.006788544251953783,-0.005859880503598425
2017-03-03,-6.38356893493101e-06,-0.0002738941974296308,-6.38356893493101e-06,0.0005038772720600271
2017-03-06,-0.004413056383534935,-0.003995866364678791,-0.004413056383534935,-0.0032772408480052917
2017-03-07,-0.003475546683651763,-0.003024425079531993,-0.003475546683651763,-0.0029133737680216987
2017-03-08,-0.0025482916828279733,-0.0025821540387666467,-0.0025482916828279733,-0.002284215165048731
2017-03-09,-0.0013362469216638053,-0.0011911835083415012,-0.0013362469216638053,0.0007998953585612867
2017-03-10,0.004502790632640895,0.004505354380148754,0.004502790632640895,0.003268670195698986
